author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@julianolivares9331,"feliz aniversario 🥳 campeones del mundo! un 18/12 para la eternidad 🩵🤍🩵 gracias argentina, gracias messi, gracias scaloni 🏆🌎 misión cumplida!",57,0,2,309300,0,0,20463015,neutral
@getajob3435,1:30 :- this is where argentina won🔥🔥🔥🔥,3,0,0,309300,0,0,20463015,neutral
@sb__live7924,i can't believe how 1 year passed very fastly,3,0,0,309300,0,0,20463015,surprise
@user-sv4kv1sg1m,exactly 1 year ago today,3,0,0,309300,0,0,20463015,neutral
@AngelGomez-ey2vd,hoy se cumplen un año que mi selección favorita es campeona de mundo,4,0,0,309300,0,0,20463015,neutral
@indrajitbasak1,এক বছর কেটে গেলো এখনও স্বপ্ন মনে হয় ❤😢,2,0,1,309300,0,0,20463015,sadness
@marcothirteen1374,exactly one year ago...,2,0,0,309300,0,0,20463015,neutral
@vcerti9953,crazy how this was 1 year ago exactly today,2,0,0,309300,0,0,20463015,joy
@lukanikolic2449,just to be here,1,0,0,309300,0,0,20463015,neutral
@soliatv1038,"on this day one year ago, the greatest footballer of all time lifted the greatest trophy in world football, in the greatest match of all time. what an epic finale ❤️",4,0,0,309300,0,0,20463015,admiration
@Favioleflor17,can’t believe it’s been a year. i wish i can go back and have those heart attacks again. 😭best final ever!,4,0,0,309300,0,0,20463015,surprise
@fahimaziz2568,nayes,0,0,0,309300,0,0,20463015,neutral
@gamingtanjim2673,best world cup in my life,0,0,0,309300,0,0,20463015,admiration
@siamsarker1271,happy 1st anniversary ❤,3,0,0,309300,0,0,20463015,love
@erikthegreat5677,1 year ago 🎉,2,0,0,309300,0,0,20463015,neutral
@user-lx7vm7ss7m,i can't believe it's one year ago,4,0,0,309300,0,0,20463015,surprise
@user-ye9zt4pr4o,"greatest match in football history, congratulations messi!",3,0,0,309300,0,0,20463015,admiration
@ManUKakmakmak,one year ago ❤❤,3,0,0,309300,0,0,20463015,love
@ct9727,one year ago today the best final ever,1,0,0,309300,0,0,20463015,joy
@mohinmohin6292,🇦🇷 vs 🇨🇵 1 year ago today fifa world cup final 2022 18/12/2022 রাত 9:00 টা congres argentina 🏆🥇,2,0,2,309300,0,0,20463015,neutral
@grizzi_24,exactly one year ago we witnessed real football,1,0,0,309300,0,0,20463015,neutral
@sancharidey6776,who came to see after 1 year,7,0,1,309300,0,0,20463015,curiosity
@wejdbej,this year has gone too quick,0,0,0,309300,0,0,20463015,realization
@rajveerkanojiya2985,who's watching this on 1 year anniversary time flies and i'm telling y'all again this will be remembered for infinity goat lionel messi won the world cup 2022 🐐🏆🔥,3,0,0,309300,0,0,20463015,neutral
@mohinmohin6292,one year ago 🫠🫠,1,0,0,309300,0,0,20463015,neutral
@mohinmohin6292,গতবছর এই সময়ে ফাইনাল দেখার জন্য প্রস্তুত হচ্ছিলাম এবং ইতিমধ্যে খেলার আর মাত্র 20 মিনিট বাকি আছে 🥲 🇦🇷 vs 🇨🇵,2,0,1,309300,0,0,20463015,curiosity
@shovomondal9303,love you argentina 🇦🇷🇧🇩it was emotional night18dec 2022,0,0,0,309300,0,0,20463015,love
@culer_sempr3,"solo vengo para decir que hoy hace 1 año de esto. messi, te lo mereces♥️",35,0,0,309300,0,0,20463015,realization
@Snair269,who's here to watch argentina & goat messi winning wc on the first anniversary !,3,0,0,309300,0,0,20463015,excitement
@rayyantbaisa3457,well am back after 1 year,3,0,0,309300,0,0,20463015,neutral
@suvoangkar129,it's been a year.,2,0,0,309300,0,0,20463015,neutral
@Anonymous007_yt,who's here after a year to celebrate the anniversary?,3,0,0,309300,0,0,20463015,curiosity
@Maryam.Shaikh17,one year ago feels like yesterday to this masterpiece ❤❤✨️🇦🇷😅😅😅,3,0,0,309300,0,0,20463015,joy
@niharmore1738,one year ago⭐⭐,2,0,0,309300,0,0,20463015,neutral
@whinybilly523,"one year ago today, but forever the greatest football match ever played. i will never forget what i felt when mbappe scored that second goal.",102,0,3,309300,0,0,20463015,admiration
@adamsmooha685,it’s already 1 year… take me back,5,0,1,309300,0,0,20463015,neutral
@anwarhejo9483,no way it has been a year,2,0,0,309300,0,0,20463015,surprise
@clinchknot8224,one year ago today! 🥳,3,0,0,309300,0,0,20463015,curiosity
@TORNADO_x456,came again to see,2,0,0,309300,0,0,20463015,neutral
@user-pp7vk8eo7q,who is here in 2023 18th december,6,0,0,309300,0,0,20463015,neutral
@mohinmohin6292,i can't believe how a year has passed 🥲,3,0,0,309300,0,0,20463015,surprise
@MegaAndrew1213,i can’t believe it’s been one year already since this goat moment 🐐🐐🐐,6,0,0,309300,0,0,20463015,surprise
@mohinmohin6292,🇦🇷 vs 🇨🇵 18 december 2022 qatar world cup final match exactly one year has passed since the world cup final 18/12/2022 night 9:00 sunday 🇦🇷🏆🎉⚽🥇🎇🎆,21,0,0,309300,0,0,20463015,neutral
@manjuchaurasia9781,1year since😮,2,0,0,309300,0,0,20463015,neutral
@nassuki,"they used to say ""nothing is more scarier than a man who has nothing to loose"" mbappe gave the visual representation, it's been a year, time flies 😩",4,0,0,309300,0,0,20463015,neutral
@samuelmukhisa8233,it was exactly today last year. i'll be coming back every year when a person likes this comment 😊❤,6,0,0,309300,0,0,20463015,realization
@jeremx7094,1 year already guys… time’s flying…,1,0,0,309300,0,0,20463015,neutral
@DimhatAhmed,the greatest tournament of all time!,1,0,0,309300,0,0,20463015,admiration
@DimhatAhmed,18-12-22 - 18-12-23 on this day 1 year ago lionel messi won the world cup final with argentina 🇦🇷! congratulations🎉 *the greatest world cup final ever!* 🏆👑,1,0,0,309300,0,0,20463015,admiration
@felpuia,argentina🇦🇷,2,0,0,309300,0,0,20463015,approval
@banglarmukh2513,happy birthday to you🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,1,0,0,309300,0,0,20463015,curiosity
@anuragsarkar7710,best final till date since 2002.,1,0,0,309300,0,0,20463015,admiration
@JsMedrano,hace 1 año exactamente. una locura de final.,2,0,0,309300,0,0,20463015,neutral
@patricksars,it is a tradition to watch this every once in a while.,2,0,0,309300,0,0,20463015,approval
@Andrei.2424,"essa final ja tem 1 ano, passou muito rapido",1,0,0,309300,0,0,20463015,neutral
@LuyoloDube,one year ago🎉,1,0,0,309300,0,0,20463015,neutral
@abdouamar4685,1 year ago today 🥺🥺😍😍😍,3,0,0,309300,0,0,20463015,neutral
@user-cu9ml3bl8u,he could have passed it to mbappe to score the last minute goal,0,0,0,309300,0,0,20463015,neutral
@user-vz2dg8iz9k,anyone watching on 1st anniversary,1,0,0,309300,0,0,20463015,neutral
@abadirabdo10,1 years ago today,0,0,0,309300,0,0,20463015,neutral
@thantzinsoe2560,best world cup final,0,0,0,309300,0,0,20463015,admiration
@shevaabiyansyakib8802,1 year ago...,0,0,0,309300,0,0,20463015,neutral
@nbamania100,it's been a year ago. time flies too fast!,0,0,0,309300,0,0,20463015,neutral
@hk8576,ഞാൻ ഒരു അർജന്റീന ഫാനാണ് പക്ഷെ ഫ്രാൻസിന്റ ആ തിരുച്ചുവരവുണ്ടല്ലോ ഓഹോ രോമാഞ്ചം 🙌👏🔥⚡ 1 year,0,0,0,309300,0,0,20463015,curiosity
@user-qb7jm1ky6p,its been one year..,0,0,0,309300,0,0,20463015,neutral
@nottruly6132,18th of december 2023 attendance 😊,0,0,0,309300,0,0,20463015,sadness
@hassangg8294,1 year already 🥂,0,0,0,309300,0,0,20463015,surprise
@fk_tahsin,it's been a year since argentina won the world cup but it seems like a while ago,0,0,0,309300,0,0,20463015,realization
@DeepakKumar-um7qg,120:40sec defends ne argentina ko jita diya,0,0,0,309300,0,0,20463015,neutral
@futt_editz,1 year ago today mbappe thank you again for giving us an incredible final despite the defeat 🙂🐐,0,0,0,309300,0,0,20463015,gratitude
@alexkralonio2123,happy one year anniversary boys ❤️..we won..we did it😊,2,0,0,309300,0,0,20463015,joy
@vigneswar1343,rewaching on the 1 year day❤,2,0,0,309300,0,0,20463015,sadness
@TawsifWarrior,a year has been completed....,1,0,0,309300,0,0,20463015,neutral
@MessiTheGoat1812,it's been a year since lionel messi completed football,2,0,0,309300,0,0,20463015,neutral
@electric8x123,1 year ❤,3,0,0,309300,0,0,20463015,love
@dijojoshy9798,who is watching after 1 year later on 2023❤,1,0,0,309300,0,0,20463015,curiosity
@elrincondelpez9320,"ya un año, felicidades argentina 🇦🇷🎉",7,0,0,309300,0,0,20463015,neutral
@DesgorVesfe,one years ago,0,0,0,309300,0,0,20463015,neutral
@rishi3279,it has been a year since this greatest final match was played.❤,0,0,0,309300,0,0,20463015,admiration
@sabyasachirumi7375,remember the day 🇧🇩🤍🇦🇷 18 december 2022 today 18 december 2023 i will writing in comments box until i death,1,0,0,309300,0,0,20463015,neutral
@ashkarkhan2234,mbappe,0,0,0,309300,0,0,20463015,neutral
@suvranildeb2686,anniversary 🎉❤,0,0,0,309300,0,0,20463015,excitement
@kartikrajsingh1895,"oh my, cry me a river! it has been one entire year since the best fifa world cup game in history has been played 🥹🥹🥹",0,0,0,309300,0,0,20463015,excitement
@harsharajirkar7053,1:30 i literally had heart attack at that moment. martinez literally saved everyone's lives & mental health.,1,0,0,309300,0,0,20463015,grief
@nanduraj510,watching after 1 year at same date,1,0,0,309300,0,0,20463015,neutral
@shoaibkoushik9439,80:57 i was really surprised,1,0,0,309300,0,0,20463015,surprise
@shoaibkoushik9439,it's been 1 years,1,0,0,309300,0,0,20463015,approval
@IshmamulalamIshmam,"me watching this after 1 year of world cup final,18 december 2023🎉",1,0,0,309300,0,0,20463015,neutral
@enzogonzalez1950,si me tendría que tatuar una imagen. seria yo arrodillado rezando por que un pibe de gonzález catan meta un penal para hacernos felices eternamente. 1 año. gracias,0,0,0,309300,0,0,20463015,neutral
@saadgungun8774,1 year today❤❤❤❤,1,0,0,309300,0,0,20463015,neutral
@BeardKumar,1 year ago today it was magical,2,0,0,309300,0,0,20463015,excitement
@axelj.w.7502,hace un año... argentina 🇦🇷 campeón del mundo ⭐⭐⭐,1,0,0,309300,0,0,20463015,approval
@adithalder831,18/12/23 been a year already,2,0,0,309300,0,0,20463015,realization
@p.h9777,"that is, absolute cinema.",0,0,0,309300,0,0,20463015,neutral
@shirinakter3131,1 year completed❤,0,0,0,309300,0,0,20463015,joy
@tata_shii,one year ago feels like yesterday,3,0,1,309300,0,0,20463015,neutral
@adamyashukla,"its been 1 yr since that night , still feels like a dream",1,0,0,309300,0,0,20463015,neutral
@user-xc8pz1ng1v,"great great match indeed, and a worthy final",0,0,0,309300,0,0,20463015,admiration
@mohinmohin6292,2 year ago today 18/12/2021 saturday সকাল 6:50 to 8:50 jamea rashidiya madrasa feni 😓😓,0,0,0,309300,0,0,20463015,realization
@SamiuL_Is_Back,the greatest final forever / happy 1st anniversary ❤🗿✨,0,0,0,309300,0,0,20463015,joy
@user-wb6kw6ry2u,"a whole year has passed since this event and the beautiful day that made messi half the world happy 🥹 thank you for everything, legend 🐐 we will not forget that, the most beautiful memory of my life 🇦🇷 ⭐⭐⭐",0,0,0,309300,0,0,20463015,gratitude
@AhdeelSimolata30,"december 18, 2023 who’s here to relive the greatest final ever? 😭🫶🏻🇶🇦",1,0,1,309300,0,0,20463015,curiosity
@Valentinoparis,i wonder what would of happened if arg wouldn’t have hit the breaks after the 2nd goal,1,0,0,309300,0,0,20463015,curiosity
@lovendesire5044,came back on a perfect day! 🇧🇩🖤🇦🇷,2,0,0,309300,0,0,20463015,excitement
@arindamnath1779,one year of this. ❤️,0,0,0,309300,0,0,20463015,love
@ahamedrifat2001,happy one year anniversary team 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗮. 🇦🇷🏆✨ love from 𝗕𝗮𝗻𝗴𝗹𝗮𝗱𝗲𝘀𝗵. 🇧🇩🔥,2,0,1,309300,0,0,20463015,excitement
@ABOisnotakenanymore,came back today just to commemorate this masterpiece,0,0,0,309300,0,0,20463015,neutral
@Sam-chin,one year to this my friends 😍😍😍😍,0,0,0,309300,0,0,20463015,joy
@riduanmisimi2839,mbappe is the best🇨🇵🇨🇵🇨🇵🇨🇵🥇🥇,0,0,0,309300,0,0,20463015,admiration
@redstarline4250,"tomorrow is the anniversary of the 2022 fifa world cup final, and its still the greatest football match of all time, i feel like someone will be making a comment about this final every year. btw alvarez and mac allister don't get enough credit for the argentine second goal.",0,0,0,309300,0,0,20463015,admiration
@atikurzaman-594,boss completed football on this 🏆 day just one years ago,0,0,0,309300,0,0,20463015,approval
@atikurzaman-594,just one year ago today we won the fifa wc for 3rd time with greatness 💛 and g.o.a.t messi ❤️ won his first wc 🏆 vamos argentina 🇦🇷,1,0,0,309300,0,0,20463015,approval
@sayansamantaray4045,"it has been already a year since little boy from rosario, santa fe won the world cup!",0,0,0,309300,0,0,20463015,neutral
@ferdousfilms5021,who came here after end of one year?,2,0,0,309300,0,0,20463015,curiosity
@itzs2107,remember 18-12-2022 🇦🇷🏆,1,0,0,309300,0,0,20463015,neutral
@himikabhattacharyya2056,one year🥹🇦🇷,1,0,0,309300,0,0,20463015,neutral
@liascacciaferro4963,la argentina a avuto culo mappe e il giocatore più forte di tutti al mondo,1,0,0,309300,0,0,20463015,neutral
@nathanthecatholicdude4694,undoubtedly the greatest football match of all time,0,0,0,309300,0,0,20463015,admiration
@aww.starboyy,happy 1year to this beautiful and unforgettable night in my life ❤️‍🩹💙 how time flies,3,0,0,309300,0,0,20463015,joy
@cristinelchirila3264,😮,0,0,0,309300,0,0,20463015,sadness
@QAHS610,"cannot believe that this match is 1 year old, this game still gives me goosebumps.",419,0,6,309300,0,0,20463015,excitement
@Febin-_-,i knew that everyone would come tomorrow to see this again.,0,0,0,309300,0,0,20463015,neutral
@DIVERSEBROSyt,mbappe scared the freak out of me. i fell of my sofa when he scored the 2nd goal,0,0,0,309300,0,0,20463015,fear
@pavelpauliulian8307,messi deserved it,0,0,0,309300,0,0,20463015,approval
@pesfans7480,this is called competitive,0,0,0,309300,0,0,20463015,neutral
@severinionut9018,ador fotbalul ❤❤,0,0,0,309300,0,0,20463015,love
@macanalista,"argentina was the best, the better one, the greatest ever. france second, argentina first.",0,0,0,309300,0,0,20463015,admiration
@captainfalconmain6576,best final,0,0,0,309300,0,0,20463015,admiration
